"gene-id"	"liver12-rep1"	"liver12-rep2"	"liver11-rep1"	"liver11-rep2"	"forebrain11-rep1"	"forebrain11-rep2"	"forebrain12-rep1"	"forebrain12-rep2"
"ENSMUSG00000020898"	3875	3907	3151	3166	3435	4933	6577	6640
"ENSMUSG00000020897"	10753	9653	6113	5707	4651	6276	7708	7654
"ENSMUSG00000072809"	47	43	26	18	23	61	97	62
"ENSMUSG00000045176"	251	299	156	131	151	153	228	305
"ENSMUSG00000020895"	1123	931	641	561	595	839	1087	1246
"ENSMUSG00000064899"	50	28	13	4	1	7	19	20
"ENSMUSG00000084069"	0	0	0	0	0	0	0	0
"ENSMUSG00000088787"	1	0	0	0	0	0	0	0
"ENSMUSG00000020894"	1686	1642	2093	1669	2221	3027	5850	5137
"ENSMUSG00000020893"	457	537	546	520	433	647	932	788
"ENSMUSG00000097386"	9	1	2	5	5	2	2	4
"ENSMUSG00000023781"	21	26	16	15	4	3	10	13
"ENSMUSG00000020892"	1	1	2	4	3	0	8	17
"ENSMUSG00000032807"	0	2	0	1	0	4	0	4
"ENSMUSG00000020891"	2	1	8	4	3	6	0	2
"ENSMUSG00000020890"	1	0	5	5	5	8	27	22
"ENSMUSG00000089438"	0	0	0	0	0	0	0	0
"ENSMUSG00000087003"	0	0	0	1	0	2	0	0
"ENSMUSG00000032782"	1532	1449	1089	829	1167	1651	4108	4048
"ENSMUSG00000049299"	2710	2527	1831	1603	1731	2393	3515	3573
"ENSMUSG00000018470"	29	50	28	20	102	131	291	324
"ENSMUSG00000086900"	2	0	3	0	3	2	10	7
"ENSMUSG00000043419"	131	116	164	203	682	877	1997	1951
"ENSMUSG00000018474"	838	917	1320	1078	2759	3635	10318	10639
"ENSMUSG00000087881"	0	0	0	0	3	0	4	3
"ENSMUSG00000044795"	440	429	237	224	371	495	838	825
"ENSMUSG00000059278"	1468	1327	1138	888	391	573	715	858
"ENSMUSG00000045377"	1045	895	837	608	364	450	369	491
"ENSMUSG00000018476"	2163	2094	2530	2035	3657	5262	10079	9726
"ENSMUSG00000085178"	3	1	6	3	3	6	8	16
"ENSMUSG00000005237"	17	18	32	20	92	122	151	194
"ENSMUSG00000086591"	9	4	6	2	0	4	10	5
"ENSMUSG00000098432"	0	0	0	0	0	0	0	0
"ENSMUSG00000003934"	228	303	204	137	639	782	6165	5728
"ENSMUSG00000041346"	2042	1691	1295	1120	1012	1279	1678	1806
"ENSMUSG00000059552"	8677	7946	7515	6977	4092	5583	6023	6083
"ENSMUSG00000041329"	4889	4606	4537	4444	435	493	939	827
"ENSMUSG00000005202"	2150	1840	1242	1148	0	0	0	0
"ENSMUSG00000069835"	502	513	374	368	182	338	474	631
"ENSMUSG00000083485"	0	0	0	0	1	1	0	4
"ENSMUSG00000083300"	0	1	0	0	1	0	4	0
"ENSMUSG00000018765"	2646	2543	1146	1019	1177	1555	3198	3196
"ENSMUSG00000080573"	7	6	19	8	17	14	19	20
"ENSMUSG00000041287"	0	3	1	1	2	1	4	0
"ENSMUSG00000018761"	2071	1869	566	471	578	822	2177	2454
"ENSMUSG00000088752"	2	1	1	4	2	0	1	0
"ENSMUSG00000018774"	692	641	469	451	107	144	192	203
"ENSMUSG00000059796"	33415	30204	18717	17171	20760	28796	22536	25320
"ENSMUSG00000065862"	0	0	0	0	0	0	0	0
"ENSMUSG00000089542"	23	20	12	7	8	17	18	16
"ENSMUSG00000084708"	0	0	0	0	0	0	0	0
"ENSMUSG00000005204"	4354	4076	2662	2399	2508	3421	5046	5335
"ENSMUSG00000085890"	4	6	10	1	4	5	13	9
"ENSMUSG00000018752"	16	10	3	7	4	5	2	3
"ENSMUSG00000089669"	9	7	6	2	1	0	0	6
"ENSMUSG00000097328"	79	67	65	47	17	18	31	31
"ENSMUSG00000081333"	0	0	0	0	0	0	0	0
"ENSMUSG00000005198"	5246	5585	6643	6537	5783	7862	6431	6010
"ENSMUSG00000018776"	0	3	0	1	1	0	4	12
"ENSMUSG00000018750"	169	138	222	181	115	166	274	334
"ENSMUSG00000041189"	45	57	54	52	30	30	80	93
"ENSMUSG00000042826"	58	64	67	62	62	67	203	245
"ENSMUSG00000089876"	56	45	48	32	9	25	40	62
"ENSMUSG00000109737"	0	0	0	0	0	0	0	0
"ENSMUSG00000044084"	0	0	0	0	0	0	0	5
"ENSMUSG00000041165"	1	0	0	0	7	6	11	8
"ENSMUSG00000051790"	298	296	434	340	786	1048	2002	2050
"ENSMUSG00000070394"	6259	5726	3219	2700	1516	1964	3203	3517
"ENSMUSG00000019461"	3012	2842	2483	2422	1657	2117	2707	2766
"ENSMUSG00000001583"	112	68	24	25	7	12	14	27
"ENSMUSG00000094845"	0	3	2	3	5	6	4	11
"ENSMUSG00000046731"	205	163	233	136	115	176	211	165
"ENSMUSG00000001588"	795	719	404	377	20	39	32	58
"ENSMUSG00000104996"	0	0	0	0	0	2	0	0
"ENSMUSG00000018570"	128	146	129	131	408	477	989	1096
"ENSMUSG00000047284"	729	648	775	548	679	1031	1665	1530
"ENSMUSG00000023170"	6802	6242	3315	2847	1615	2215	3254	3323
"ENSMUSG00000078812"	127910	114836	76117	72373	33021	46276	52163	54868
"ENSMUSG00000018554"	18	14	23	18	82	157	174	164
"ENSMUSG00000018566"	1530	1636	355	368	435	661	942	876
"ENSMUSG00000084251"	0	0	0	0	0	0	0	0
"ENSMUSG00000018569"	133	79	111	108	79	73	211	208
"ENSMUSG00000018565"	4292	3768	2933	2942	2321	3082	4148	4309
"ENSMUSG00000105100"	9	10	10	3	8	8	21	7
"ENSMUSG00000018559"	959	787	698	608	463	555	713	833
"ENSMUSG00000018567"	9998	9645	5658	5120	5529	7890	12969	13201
"ENSMUSG00000018572"	3133	2991	1354	1135	1429	2000	4509	4981
"ENSMUSG00000020888"	1632	1554	1359	1245	1618	2504	3259	3524
"ENSMUSG00000018574"	3760	3418	1729	1713	705	904	1332	1420
"ENSMUSG00000065534"	0	0	0	0	0	0	0	0
"ENSMUSG00000020886"	108	131	782	632	383	544	783	885
"ENSMUSG00000020884"	33	26	17	8	14	14	24	28
"ENSMUSG00000040963"	276	233	129	136	1	0	0	0
"ENSMUSG00000081515"	2	0	0	0	0	0	0	0
"ENSMUSG00000040950"	46	45	16	40	0	0	0	3
"ENSMUSG00000000318"	3	15	8	13	3	7	4	9
"ENSMUSG00000040938"	113	77	26	13	7	17	64	99
"ENSMUSG00000044367"	692	642	405	375	431	617	865	911
"ENSMUSG00000000317"	366	456	376	370	247	281	496	501
"ENSMUSG00000070109"	0	0	0	0	0	0	0	1
"ENSMUSG00000105220"	0	0	0	0	0	0	0	0
"ENSMUSG00000065411"	0	0	0	0	0	0	0	0
"ENSMUSG00000020831"	134	95	52	43	52	51	181	192
"ENSMUSG00000040904"	21	12	7	4	5	0	8	5
"ENSMUSG00000093989"	20	22	11	6	7	2	18	19
"ENSMUSG00000000320"	3463	2886	1348	1222	99	141	98	130
"ENSMUSG00000018907"	13	12	2	13	0	0	0	0
"ENSMUSG00000018924"	97	173	49	93	6	5	4	6
"ENSMUSG00000082145"	4	7	5	4	0	1	4	3
"ENSMUSG00000018921"	4267	3976	3403	3318	2190	3351	4019	3808
"ENSMUSG00000082370"	0	0	0	0	0	0	0	0
"ENSMUSG00000080814"	7	4	4	4	0	0	0	2
"ENSMUSG00000060216"	1497	1234	1126	964	999	1292	1603	1648
"ENSMUSG00000099109"	0	0	0	0	0	0	0	0
"ENSMUSG00000018923"	850	679	679	586	526	669	741	804
"ENSMUSG00000018920"	77	59	51	32	19	45	43	62
"ENSMUSG00000040829"	26	32	22	22	12	23	28	38
"ENSMUSG00000018919"	122	93	110	96	5	1	8	10
"ENSMUSG00000020830"	16	10	9	5	3	1	2	5
"ENSMUSG00000081690"	0	1	0	1	0	0	0	2
"ENSMUSG00000046811"	854	721	507	467	4	8	2	0
"ENSMUSG00000018286"	14213	12589	10353	9092	8803	11405	14717	15881
"ENSMUSG00000109833"	0	0	0	0	0	0	0	0
"ENSMUSG00000072768"	2	0	0	0	0	0	2	0
"ENSMUSG00000020828"	310	281	226	186	134	182	319	302
"ENSMUSG00000020827"	1592	1669	1653	1427	968	1288	1751	1690
"ENSMUSG00000086976"	0	0	1	1	1	0	1	1
"ENSMUSG00000014609"	0	0	0	3	1	0	3	3
"ENSMUSG00000087279"	0	0	0	0	0	0	0	0
"ENSMUSG00000085952"	0	0	0	0	0	0	0	0
"ENSMUSG00000050675"	632	606	845	843	40	61	18	22
"ENSMUSG00000014606"	5638	4987	3783	3792	2793	3854	5748	5990
"ENSMUSG00000040746"	4892	4795	3373	3113	1630	2410	3691	3917
"ENSMUSG00000018293"	55189	51274	40724	36141	14838	21321	25288	24774
"ENSMUSG00000087523"	35	29	30	38	45	56	112	86
"ENSMUSG00000060600"	475	375	599	533	305	407	327	359
"ENSMUSG00000018287"	4016	3425	3315	2771	2366	3276	4248	4529
"ENSMUSG00000040712"	1063	847	1022	800	516	750	1390	1273
"ENSMUSG00000057054"	21	51	24	22	25	21	40	31
"ENSMUSG00000020821"	222	203	455	333	452	678	311	506
"ENSMUSG00000105932"	0	0	0	0	0	0	0	0
"ENSMUSG00000085502"	0	0	0	2	0	0	0	0
"ENSMUSG00000082983"	0	0	0	0	0	0	0	0
"ENSMUSG00000076232"	0	0	0	0	0	0	0	0
"ENSMUSG00000043602"	204	165	173	126	276	353	643	615
"ENSMUSG00000057135"	11	19	16	5	0	0	0	2
"ENSMUSG00000020817"	2610	2435	2191	2036	2109	3156	4521	4565
"ENSMUSG00000093858"	77	38	36	24	35	32	52	85
"ENSMUSG00000081968"	18	8	8	10	13	9	15	25
"ENSMUSG00000084139"	14	10	12	8	8	16	18	13
"ENSMUSG00000040667"	8424	7717	5670	6006	4917	7098	9194	9175
"ENSMUSG00000018449"	3003	2783	1693	1381	833	1147	1450	1684
"ENSMUSG00000018446"	18391	15901	13301	12115	3788	5783	7475	7552
"ENSMUSG00000040620"	3258	3170	2396	2475	1671	2306	2869	2764
"ENSMUSG00000065246"	2	0	5	3	1	8	4	1
"ENSMUSG00000018442"	3106	2804	2039	1858	1495	2589	3743	3688
"ENSMUSG00000040599"	3401	3125	1838	1701	2143	3104	4557	4284
"ENSMUSG00000018451"	831	850	625	465	1974	2591	12374	13125
"ENSMUSG00000083171"	3	1	0	0	0	0	4	0
"ENSMUSG00000082098"	0	0	0	0	0	0	0	0
"ENSMUSG00000069830"	21	19	22	7	0	6	0	9
"ENSMUSG00000070390"	11	3	4	5	0	0	1	2
"ENSMUSG00000094154"	0	0	0	1	0	0	0	0
"ENSMUSG00000092528"	8	5	0	1	0	0	0	4
"ENSMUSG00000096455"	0	0	0	0	0	0	0	0
"ENSMUSG00000085230"	0	0	0	0	2	3	18	13
"ENSMUSG00000072753"	0	0	0	0	0	0	2	0
"ENSMUSG00000111450"	0	0	0	0	0	0	0	0
"ENSMUSG00000087116"	0	0	0	0	0	0	0	0
"ENSMUSG00000111373"	0	0	0	0	0	0	0	0
"ENSMUSG00000085659"	0	0	0	0	0	0	0	0
"ENSMUSG00000085251"	0	0	0	0	0	0	0	0
"ENSMUSG00000020811"	63	60	72	53	1764	3136	4887	4519
"ENSMUSG00000077456"	0	0	0	0	0	0	0	0
"ENSMUSG00000085528"	0	0	0	0	0	0	0	0
"ENSMUSG00000080577"	0	0	0	0	0	0	0	0
"ENSMUSG00000040554"	13	21	8	12	13	9	24	30
"ENSMUSG00000020808"	2736	2534	2273	2157	4472	6110	7162	7495
"ENSMUSG00000040543"	51	32	53	76	16	26	99	76
"ENSMUSG00000020807"	692	563	628	669	949	1381	1844	2018
"ENSMUSG00000107877"	6	9	3	0	11	17	57	80
"ENSMUSG00000020803"	3807	3544	2933	2533	1742	2640	3333	3615
"ENSMUSG00000020801"	815	677	688	573	659	937	1490	1581
"ENSMUSG00000053574"	70	79	88	51	186	278	332	462
"ENSMUSG00000020805"	0	0	2	0	2	1	2	5
"ENSMUSG00000086951"	0	0	0	0	0	0	0	0
"ENSMUSG00000084599"	0	0	0	0	0	0	0	0
"ENSMUSG00000040483"	79	69	19	26	7	29	27	40
"ENSMUSG00000070388"	0	0	0	0	0	3	0	0
"ENSMUSG00000088747"	0	0	0	0	0	0	0	0
"ENSMUSG00000020799"	5	9	31	35	96	136	227	267
"ENSMUSG00000098658"	0	2	0	0	0	0	0	0
"ENSMUSG00000045667"	1347	1402	1397	1205	168	348	400	392
"ENSMUSG00000040471"	0	8	0	3	0	0	0	0
"ENSMUSG00000040463"	25933	22774	17326	18012	7499	10706	13715	13858
"ENSMUSG00000040447"	1451	1285	1154	1095	163	226	398	352
"ENSMUSG00000020798"	189	182	71	77	0	1	3	2
"ENSMUSG00000081675"	6	2	2	1	1	2	3	1
"ENSMUSG00000020794"	5667	5274	4659	4576	4784	7169	10720	10250
"ENSMUSG00000064567"	0	1	1	0	1	0	1	2
"ENSMUSG00000092725"	0	0	0	0	1	0	0	0
"ENSMUSG00000020790"	5669	5265	3754	3750	3135	4376	6528	6271
"ENSMUSG00000057778"	523	471	258	219	135	258	304	396
"ENSMUSG00000055670"	2251	2043	1878	1464	1083	1614	2609	2652
"ENSMUSG00000089224"	2	0	1	0	0	0	0	0
"ENSMUSG00000084329"	27	43	20	28	17	26	50	36
"ENSMUSG00000065298"	1	0	0	1	0	0	1	2
"ENSMUSG00000105756"	0	0	0	0	0	0	0	0
"ENSMUSG00000020788"	3682	3127	2107	2142	47	114	86	72
"ENSMUSG00000020787"	1587	1272	920	899	56	51	30	32
"ENSMUSG00000086943"	2	4	12	4	8	0	7	10
"ENSMUSG00000020785"	294	265	235	204	230	298	838	942
"ENSMUSG00000020783"	3517	3039	2338	2245	1618	2373	3382	3650
"ENSMUSG00000005947"	79	64	88	49	35	79	75	100
"ENSMUSG00000050107"	2247	1985	1394	1355	770	1203	1389	1474
"ENSMUSG00000005950"	41	56	45	37	5	18	22	35
"ENSMUSG00000047260"	6090	5242	3879	3497	1908	3065	4180	4204
"ENSMUSG00000040158"	1004	1002	610	552	1066	1485	1677	1797
"ENSMUSG00000005949"	798	829	639	579	639	984	1302	1340
"ENSMUSG00000005951"	238	260	156	137	35	35	80	95
"ENSMUSG00000082405"	0	0	0	0	0	1	0	0
"ENSMUSG00000005952"	5	0	2	2	0	0	0	0
"ENSMUSG00000043029"	0	0	7	2	0	1	9	2
"ENSMUSG00000020774"	70	81	27	62	0	3	0	10
"ENSMUSG00000112920"	22	17	2	0	0	0	0	0
"ENSMUSG00000069825"	0	0	0	0	0	0	0	0
"ENSMUSG00000062128"	0	0	0	0	0	0	0	0
"ENSMUSG00000063881"	0	0	0	0	0	0	0	0
"ENSMUSG00000069824"	0	0	0	0	0	0	0	0
"ENSMUSG00000108577"	0	0	0	0	0	0	0	0
"ENSMUSG00000069823"	0	0	0	0	0	0	0	0
"ENSMUSG00000086278"	0	0	0	0	0	0	0	0
"ENSMUSG00000108673"	0	0	0	0	0	0	0	0
"ENSMUSG00000055971"	0	0	0	0	0	0	0	0
"ENSMUSG00000084387"	0	0	0	0	0	0	0	0
"ENSMUSG00000072709"	0	0	0	0	0	0	0	0
"ENSMUSG00000108742"	0	0	0	0	0	0	0	0
"ENSMUSG00000072708"	0	0	0	0	0	0	0	2
"ENSMUSG00000095312"	0	0	0	0	0	0	0	0
"ENSMUSG00000081961"	0	0	0	0	0	0	0	0
"ENSMUSG00000095095"	0	0	0	0	0	0	0	0
"ENSMUSG00000060335"	0	0	0	0	0	0	0	0
"ENSMUSG00000082338"	0	0	0	0	0	0	0	0
"ENSMUSG00000061246"	0	0	0	0	0	0	0	0
"ENSMUSG00000060630"	0	0	0	0	0	0	2	0
"ENSMUSG00000108598"	0	0	0	0	0	0	0	0
"ENSMUSG00000080781"	0	0	0	0	0	0	0	7
"ENSMUSG00000088811"	0	0	0	0	0	0	0	0
"ENSMUSG00000081552"	6	8	6	3	9	11	11	24
"ENSMUSG00000070383"	0	0	0	0	0	0	0	0
"ENSMUSG00000069818"	0	0	0	0	0	0	0	0
"ENSMUSG00000070382"	0	0	0	0	0	0	0	0
"ENSMUSG00000061984"	0	0	0	0	0	0	0	0
"ENSMUSG00000081698"	0	0	0	0	0	0	0	0
"ENSMUSG00000094488"	0	0	0	0	0	0	4	0
"ENSMUSG00000108735"	0	0	0	0	0	0	0	0
"ENSMUSG00000056921"	0	0	0	0	0	0	0	0
"ENSMUSG00000108707"	0	0	0	0	0	0	0	0
"ENSMUSG00000062186"	0	0	0	0	0	0	0	0
"ENSMUSG00000108605"	0	0	0	0	0	0	0	0
"ENSMUSG00000069816"	0	0	0	0	0	0	0	2
"ENSMUSG00000079875"	0	0	0	0	0	0	0	0
"ENSMUSG00000057050"	0	0	0	0	0	0	0	0
"ENSMUSG00000049041"	0	0	0	0	0	0	0	0
"ENSMUSG00000047444"	0	0	0	0	0	0	0	0
"ENSMUSG00000043692"	0	0	0	0	0	0	0	0
"ENSMUSG00000069476"	0	0	0	0	0	0	0	0
"ENSMUSG00000081932"	40	8	9	4	18	6	8	6
"ENSMUSG00000081162"	0	0	0	0	0	0	0	0
"ENSMUSG00000070380"	0	0	0	0	0	0	0	0
"ENSMUSG00000070379"	0	0	0	0	0	0	0	0
"ENSMUSG00000070378"	0	0	0	0	0	0	0	0
"ENSMUSG00000070377"	0	0	0	0	0	0	0	0
"ENSMUSG00000083188"	0	0	0	0	0	0	0	0
"ENSMUSG00000081864"	0	0	0	0	0	0	0	0
"ENSMUSG00000070375"	0	0	0	0	0	0	0	0
"ENSMUSG00000081498"	0	0	0	0	0	0	0	0
"ENSMUSG00000070374"	0	0	0	0	0	0	0	0
"ENSMUSG00000082378"	0	0	0	0	0	0	0	0
"ENSMUSG00000083886"	0	0	0	0	0	0	0	0
"ENSMUSG00000070178"	0	0	0	0	0	0	0	0
"ENSMUSG00000083299"	2	2	1	1	1	1	0	0
"ENSMUSG00000063116"	0	0	0	0	0	0	0	4
"ENSMUSG00000054406"	0	0	0	0	0	0	0	0
"ENSMUSG00000058275"	0	0	0	0	0	0	0	0
"ENSMUSG00000038807"	243	187	265	221	110	107	597	676
"ENSMUSG00000093164"	0	1	0	0	0	0	0	0
"ENSMUSG00000069814"	2547	2603	439	431	79	151	168	214
"ENSMUSG00000020741"	11166	10145	6696	6210	1258	2062	2722	2620
"ENSMUSG00000020745"	5961	5092	3846	3638	4284	5671	6902	7165
"ENSMUSG00000088889"	0	0	0	0	0	0	1	0
"ENSMUSG00000081252"	0	0	0	2	0	0	0	0
"ENSMUSG00000010554"	5041	4356	3349	3414	1940	2726	4137	4180
"ENSMUSG00000000282"	381	381	373	386	351	528	1030	948
"ENSMUSG00000038351"	550	537	500	455	545	764	1538	1494
"ENSMUSG00000098317"	0	0	0	0	0	0	0	0
"ENSMUSG00000038335"	4377	3964	2914	3078	1509	2190	2468	2508
"ENSMUSG00000077493"	12	13	10	15	19	37	58	68
"ENSMUSG00000077637"	4	5	4	3	5	13	26	17
"ENSMUSG00000001323"	349	336	316	258	517	691	1240	1234
"ENSMUSG00000038290"	1834	1642	1428	1129	1282	1966	3425	3267
"ENSMUSG00000088719"	0	4	2	0	0	0	0	0
"ENSMUSG00000101295"	14	1	2	0	1	0	10	14
"ENSMUSG00000085765"	15	21	9	2	9	26	14	28
"ENSMUSG00000085738"	57	107	14	14	81	89	22	25
"ENSMUSG00000082481"	28	12	19	18	26	21	7	8
"ENSMUSG00000043099"	646	725	223	177	44	58	250	395
"ENSMUSG00000085609"	2	0	0	0	0	0	7	2
"ENSMUSG00000065590"	0	0	0	0	0	0	0	0
"ENSMUSG00000065537"	0	0	0	0	0	0	0	0
"ENSMUSG00000038268"	488	387	418	383	335	432	521	478
"ENSMUSG00000078789"	1339	1248	882	921	423	586	629	675
"ENSMUSG00000045287"	178	169	231	141	44	70	174	179
"ENSMUSG00000000751"	12199	11327	5377	5399	3178	4825	7898	7680
"ENSMUSG00000106179"	20	0	8	3	0	5	2	1
"ENSMUSG00000018809"	864	802	569	517	543	903	1178	1283
"ENSMUSG00000000753"	7836	7212	4622	4330	799	1007	931	1197
"ENSMUSG00000085359"	0	2	0	0	0	1	0	0
"ENSMUSG00000084224"	6	5	6	6	1	2	3	2
"ENSMUSG00000038224"	33097	28400	13600	14427	0	0	1	4
"ENSMUSG00000045374"	4532	4199	2152	1969	483	742	1332	1215
"ENSMUSG00000085148"	420	358	86	87	46	63	116	143
"ENSMUSG00000038217"	934	765	708	561	117	170	126	192
"ENSMUSG00000065529"	0	0	0	0	0	0	0	0
"ENSMUSG00000020850"	15231	14528	16396	17248	12728	18479	17348	19194
"ENSMUSG00000038195"	81	59	43	54	5	25	15	21
"ENSMUSG00000038188"	666	608	426	445	159	233	239	313
"ENSMUSG00000109715"	53	51	20	24	20	22	77	89
"ENSMUSG00000038178"	656	739	325	327	208	334	659	783
"ENSMUSG00000093100"	0	0	0	0	0	1	5	3
"ENSMUSG00000017781"	5904	5500	2730	2641	2351	3079	5245	5288
"ENSMUSG00000085088"	16	18	3	3	0	11	21	23
"ENSMUSG00000081485"	78	86	40	18	20	54	49	47
"ENSMUSG00000006127"	1782	1543	1131	1065	747	988	1447	1665
"ENSMUSG00000017774"	6768	6086	3411	3631	847	1114	1509	1650
"ENSMUSG00000017776"	8263	7032	5228	4914	6580	9660	14033	14017
"ENSMUSG00000020849"	38116	34485	31396	30550	39540	60889	83440	83679
"ENSMUSG00000097051"	62	72	81	43	45	99	109	114
"ENSMUSG00000020848"	20	14	26	44	12	16	55	33
"ENSMUSG00000087059"	0	0	0	1	0	0	3	6
"ENSMUSG00000020847"	57	48	68	57	36	95	65	105
"ENSMUSG00000087322"	0	0	1	1	0	0	2	1
"ENSMUSG00000053783"	3	3	0	2	0	7	12	34
"ENSMUSG00000020846"	703	712	627	550	718	811	1121	1314
"ENSMUSG00000017288"	2050	1748	1407	1395	1303	1921	3474	3408
"ENSMUSG00000017286"	5086	4400	3848	3664	2141	3222	4205	4389
"ENSMUSG00000080701"	5	6	5	1	5	4	12	12
"ENSMUSG00000069808"	726	607	601	577	886	1281	1314	1475
"ENSMUSG00000049396"	27	21	41	43	41	58	48	54
"ENSMUSG00000038057"	12	4	7	1	4	5	5	13
"ENSMUSG00000038046"	1574	1333	1111	1038	381	491	779	773
"ENSMUSG00000020844"	692	738	655	608	2251	2655	3395	4321
"ENSMUSG00000020843"	2668	2382	2005	2004	1713	2422	3042	3245
"ENSMUSG00000017631"	1020	1055	1375	1294	2971	3935	9338	8977
"ENSMUSG00000080763"	0	0	23	14	1	3	2	0
"ENSMUSG00000024205"	291	227	221	174	63	108	146	167
"ENSMUSG00000097147"	38	39	7	17	11	17	23	15
"ENSMUSG00000044243"	2	3	8	1	0	0	0	3
"ENSMUSG00000046275"	0	2	5	0	2	0	2	5
"ENSMUSG00000010392"	2676	2267	1849	1750	1307	2053	3303	3203
"ENSMUSG00000020841"	3774	3369	2434	2224	1463	2264	2533	2910
"ENSMUSG00000020839"	0	3	0	1	0	0	0	0
"ENSMUSG00000020840"	8350	7570	5351	5372	5114	7355	10285	10683
"ENSMUSG00000088913"	2	0	4	0	1	2	0	5
"ENSMUSG00000020838"	319	235	105	92	13	57	16	34
"ENSMUSG00000087398"	0	0	3	0	0	0	0	0
"ENSMUSG00000037958"	1279	1136	1016	831	710	1201	1595	1689
"ENSMUSG00000077639"	7	2	5	2	8	7	11	4
"ENSMUSG00000065518"	1	0	0	1	0	1	3	1
"ENSMUSG00000050944"	32	24	33	29	8	37	45	45
"ENSMUSG00000082550"	2	0	0	0	1	0	10	1
"ENSMUSG00000102038"	3	2	6	4	4	3	11	16
"ENSMUSG00000109010"	2	2	3	0	1	3	9	11
"ENSMUSG00000037926"	2233	2043	1851	1451	1782	2733	4647	4463
"ENSMUSG00000077649"	17	19	29	5	19	25	33	28
"ENSMUSG00000083899"	224	228	209	186	67	136	154	172
"ENSMUSG00000020836"	3	3	39	17	13	8	13	8
"ENSMUSG00000037907"	270	288	342	262	841	1042	1822	2058
"ENSMUSG00000097165"	17	7	6	14	56	88	174	170
"ENSMUSG00000011877"	504	437	1082	723	918	1220	1309	1379
"ENSMUSG00000044328"	558	595	498	432	617	795	1119	1146
"ENSMUSG00000000686"	143	166	61	69	35	47	95	133
"ENSMUSG00000072673"	10	7	0	2	1	3	3	1
"ENSMUSG00000017291"	3362	3322	2567	2301	3701	5524	9299	9356
"ENSMUSG00000081451"	159	192	80	59	75	84	70	94
"ENSMUSG00000082646"	0	0	1	0	0	0	0	0
"ENSMUSG00000081543"	0	2	0	0	0	0	0	2
"ENSMUSG00000077442"	0	0	0	0	0	0	0	0
"ENSMUSG00000037857"	642	596	558	376	309	453	757	736
"ENSMUSG00000000724"	6	2	0	3	16	8	25	31
"ENSMUSG00000081924"	1	4	7	1	1	3	13	5
"ENSMUSG00000000631"	7291	6771	4280	3745	1900	3315	8974	8096
"ENSMUSG00000069804"	158	115	95	61	39	64	119	181
"ENSMUSG00000017453"	580	486	261	247	339	420	685	615
"ENSMUSG00000055045"	0	0	0	0	2	0	0	2
"ENSMUSG00000000632"	7	2	40	42	847	1043	6390	5692
"ENSMUSG00000037791"	1782	1882	1134	965	1216	1606	2193	2401
"ENSMUSG00000087050"	37	59	16	15	13	5	12	25
"ENSMUSG00000020834"	1751	1439	735	722	410	513	843	815
"ENSMUSG00000061981"	3582	3328	2433	2231	2487	3463	4834	4933
"ENSMUSG00000065401"	137	95	92	113	11	7	0	0
"ENSMUSG00000070065"	0	0	0	0	0	0	0	0
"ENSMUSG00000104813"	0	0	0	0	0	0	0	0
"ENSMUSG00000020832"	2290	2016	1766	1549	1061	1425	1766	1988
"ENSMUSG00000037750"	824	793	1126	835	1368	1799	2144	2020
"ENSMUSG00000060727"	10	3	9	7	5	6	17	20
"ENSMUSG00000017386"	4270	4165	2370	2381	2152	3002	7268	7180
"ENSMUSG00000017405"	1179	1073	570	525	255	365	495	593
"ENSMUSG00000019437"	2805	2804	1091	1082	113	205	200	252
"ENSMUSG00000099101"	0	0	0	0	0	0	0	0
"ENSMUSG00000058546"	5985	5289	1160	892	1539	2319	788	891
"ENSMUSG00000064540"	0	0	0	0	0	0	0	0
"ENSMUSG00000077625"	0	0	0	0	0	0	0	0
"ENSMUSG00000065676"	0	7	5	2	2	4	2	4
"ENSMUSG00000002059"	1302	1356	1274	1203	1068	1401	1669	1923
"ENSMUSG00000044122"	24	31	45	29	23	32	46	44
"ENSMUSG00000002052"	5700	5328	4107	3963	2795	4157	7282	7007
"ENSMUSG00000002064"	1590	1395	1134	1021	742	871	1375	1520
"ENSMUSG00000010277"	10183	9065	6829	7013	4458	6934	9864	9314
"ENSMUSG00000086586"	4	3	2	2	0	1	1	1
"ENSMUSG00000037593"	22	19	17	9	9	32	26	18
"ENSMUSG00000087295"	0	0	0	0	0	0	0	0
"ENSMUSG00000002055"	5537	5206	3197	2944	2969	4539	5471	5523
"ENSMUSG00000017390"	378	357	422	374	126	120	1460	1348
"ENSMUSG00000041958"	4302	3856	3257	2790	2108	3049	3838	3779
"ENSMUSG00000002058"	2765	2321	1859	1776	1220	1798	2571	2660
"ENSMUSG00000002057"	0	0	0	0	2	0	5	0
"ENSMUSG00000085747"	0	0	0	0	0	0	0	0
"ENSMUSG00000001095"	5	0	2	0	1	0	0	0
"ENSMUSG00000086380"	0	0	0	0	0	0	0	2
"ENSMUSG00000020829"	497	447	377	382	429	584	893	820
"ENSMUSG00000050132"	42	55	70	38	1154	1338	3568	3332
"ENSMUSG00000017344"	13371	11610	6627	6640	714	1011	1186	1337
"ENSMUSG00000001103"	6	0	8	9	3	0	2	2
"ENSMUSG00000051232"	2253	1906	1582	1413	1179	1676	2454	2535
"ENSMUSG00000001100"	8002	7277	5875	5560	3517	4632	7865	7636
